product_id,path_id,step_seq,step_name,tool_group_id,run_time_hr,batch_size,visit_count,route_version
20nm_DRAM_B,default,62,DEPO_step_062,DEPO_01,0.4303,100,1,current
20nm_DRAM_B,default,63,LITHO_step_063,LITHO_02,0.4305,1,1,current
20nm_DRAM_B,default,64,ETCH_step_064,ETCH_02,0.3436,1,1,current
20nm_DRAM_B,default,65,WET_step_065,WET_01,0.3473,1,1,current
20nm_DRAM_B,default,66,METRO_step_066,METRO_03,0.4288,1,1,current
20nm_DRAM_B,default,67,IMPL_step_067,IMPL_05,0.2591,100,1,current
20nm_DRAM_B,default,68,DIFF_step_068,DIFF_01,0.2622,25,1,current
20nm_DRAM_B,default,69,CMP_step_069,CMP_02,0.3224,1,1,current
20nm_DRAM_B,default,70,METRO_step_070,METRO_04,0.3752,1,1,current
20nm_DRAM_C,default,1,DEPO_step_001,DEPO_01,0.4391,100,1,current
20nm_DRAM_C,default,2,LITHO_step_002,LITHO_04,0.6227,1,1,current
20nm_DRAM_C,default,3,ETCH_step_003,ETCH_03,0.5174,1,1,current
20nm_DRAM_C,default,4,WET_step_004,WET_03,0.3813,25,1,current
20nm_DRAM_C,default,5,METRO_step_005,METRO_04,0.3977,1,1,current
20nm_DRAM_C,default,6,DEPO_step_006,DEPO_03,0.2961,25,1,current
20nm_DRAM_C,default,7,LITHO_step_007,LITHO_05,0.3978,1,1,current
20nm_DRAM_C,default,8,ETCH_step_008,ETCH_04,0.3668,1,1,current
20nm_DRAM_C,default,9,WET_step_009,WET_04,0.4407,1,1,current
20nm_DRAM_C,default,10,METRO_step_010,METRO_02,0.3121,1,1,current
20nm_DRAM_C,default,11,IMPL_step_011,IMPL_02,0.4674,25,1,current
20nm_DRAM_C,default,12,DIFF_step_012,DIFF_03,0.6335,100,1,current
20nm_DRAM_C,default,13,CMP_step_013,CMP_03,0.3872,1,1,current
20nm_DRAM_C,default,14,METRO_step_014,METRO_03,0.4512,1,1,current
20nm_DRAM_C,default,15,DEPO_step_015,DEPO_03,0.492,1,1,current
20nm_DRAM_C,default,16,LITHO_step_016,LITHO_06,0.3546,1,1,current
20nm_DRAM_C,default,17,ETCH_step_017,ETCH_06,0.4278,1,1,current
20nm_DRAM_C,default,18,WET_step_018,WET_04,0.4015,25,1,current
20nm_DRAM_C,default,19,METRO_step_019,METRO_04,0.4119,1,1,current
20nm_DRAM_C,default,20,DEPO_step_020,DEPO_05,0.3172,1,1,current
20nm_DRAM_C,default,21,LITHO_step_021,LITHO_07,0.403,1,1,current
20nm_DRAM_C,default,22,ETCH_step_022,ETCH_07,0.4645,1,1,current
20nm_DRAM_C,default,23,WET_step_023,WET_05,0.6182,25,1,current
20nm_DRAM_C,default,24,METRO_step_024,METRO_04,0.5334,1,1,current
20nm_DRAM_C,default,25,IMPL_step_025,IMPL_03,0.7631,25,1,current
20nm_DRAM_C,default,26,DIFF_step_026,DIFF_04,0.3177,25,1,current
20nm_DRAM_C,default,27,CMP_step_027,CMP_04,0.5197,1,1,current
20nm_DRAM_C,default,28,METRO_step_028,METRO_01,0.4226,1,1,current
20nm_DRAM_C,default,29,DEPO_step_029,DEPO_05,0.7716,1,1,current
20nm_DRAM_C,default,30,LITHO_step_030,LITHO_07,0.3139,1,1,current
20nm_DRAM_C,default,31,ETCH_step_031,ETCH_08,0.3109,1,1,current
20nm_DRAM_C,default,32,WET_step_032,WET_07,0.3342,100,1,current
20nm_DRAM_C,default,33,METRO_step_033,METRO_02,0.2115,1,1,current
20nm_DRAM_C,default,34,DEPO_step_034,DEPO_07,0.3416,100,1,current
20nm_DRAM_C,default,35,LITHO_step_035,LITHO_01,0.3185,1,1,current
20nm_DRAM_C,default,36,ETCH_step_036,ETCH_09,0.4185,1,1,current
20nm_DRAM_C,default,37,WET_step_037,WET_07,0.4432,1,1,current
20nm_DRAM_C,default,38,METRO_step_038,METRO_04,0.7023,1,1,current
20nm_DRAM_C,default,39,IMPL_step_039,IMPL_03,0.532,25,1,current
20nm_DRAM_C,default,40,DIFF_step_040,DIFF_04,0.3364,25,1,current
20nm_DRAM_C,default,41,CMP_step_041,CMP_05,0.3055,1,1,current
20nm_DRAM_C,default,42,METRO_step_042,METRO_01,0.4636,1,1,current
20nm_DRAM_C,default,43,DEPO_step_043,DEPO_08,0.2692,25,1,current
20nm_DRAM_C,default,44,LITHO_step_044,LITHO_02,0.6929,1,1,current
20nm_DRAM_C,default,45,ETCH_step_045,ETCH_10,0.5698,1,1,current
20nm_DRAM_C,default,46,WET_step_046,WET_02,0.3475,25,1,current
20nm_DRAM_C,default,47,METRO_step_047,METRO_02,0.2393,1,1,current
20nm_DRAM_C,default,48,DEPO_step_048,DEPO_09,0.6004,1,1,current
20nm_DRAM_C,default,49,LITHO_step_049,LITHO_02,0.3865,1,1,current
20nm_DRAM_C,default,50,ETCH_step_050,ETCH_10,0.5799,1,1,current
20nm_DRAM_C,default,51,WET_step_051,WET_03,0.2479,1,1,current
20nm_DRAM_C,default,52,METRO_step_052,METRO_02,0.3342,1,1,current
20nm_DRAM_C,default,53,IMPL_step_053,IMPL_04,0.4006,1,1,current
20nm_DRAM_C,default,54,DIFF_step_054,DIFF_06,0.4057,25,1,current
20nm_DRAM_C,default,55,CMP_step_055,CMP_06,0.3495,1,1,current
20nm_DRAM_C,default,56,METRO_step_056,METRO_03,0.4822,1,1,current
20nm_DRAM_C,default,57,DEPO_step_057,DEPO_09,0.2904,25,1,current
20nm_DRAM_C,default,58,LITHO_step_058,LITHO_03,0.3833,1,1,current
20nm_DRAM_C,default,59,ETCH_step_059,ETCH_12,0.4147,1,1,current
20nm_DRAM_C,default,60,WET_step_060,WET_03,0.4668,25,1,current
20nm_DRAM_C,default,61,METRO_step_061,METRO_04,0.4952,1,1,current
20nm_DRAM_C,default,62,DEPO_step_062,DEPO_10,0.2855,25,1,current
20nm_DRAM_C,default,63,LITHO_step_063,LITHO_04,0.2525,1,1,current
20nm_DRAM_C,default,64,ETCH_step_064,ETCH_12,0.5868,1,1,current
20nm_DRAM_C,default,65,WET_step_065,WET_05,0.4419,100,1,current
20nm_DRAM_C,default,66,METRO_step_066,METRO_01,0.3196,1,1,current
20nm_DRAM_C,default,67,IMPL_step_067,IMPL_01,0.637,1,1,current
20nm_DRAM_C,default,68,DIFF_step_068,DIFF_06,0.4141,100,1,current
20nm_DRAM_C,default,69,CMP_step_069,CMP_01,0.5698,1,1,current
20nm_DRAM_C,default,70,METRO_step_070,METRO_03,0.4082,1,1,current
1z_DRAM_A,default,1,DEPO_step_001,DEPO_02,0.7423,25,1,current
1z_DRAM_A,default,2,LITHO_step_002,LITHO_06,0.6773,1,1,current
1z_DRAM_A,default,3,ETCH_step_003,ETCH_01,0.3712,1,1,current
1z_DRAM_A,default,4,WET_step_004,WET_05,0.5354,25,1,current
1z_DRAM_A,default,5,METRO_step_005,METRO_04,0.4855,1,1,current
1z_DRAM_A,default,6,DEPO_step_006,DEPO_02,0.6031,1,1,current
1z_DRAM_A,default,7,LITHO_step_007,LITHO_07,0.2995,1,1,current
1z_DRAM_A,default,8,ETCH_step_008,ETCH_03,0.4914,1,1,current
1z_DRAM_A,default,9,WET_step_009,WET_06,0.5495,100,1,current
1z_DRAM_A,default,10,METRO_step_010,METRO_04,0.236,1,1,current
1z_DRAM_A,default,11,IMPL_step_011,IMPL_01,0.2805,1,1,current
1z_DRAM_A,default,12,DIFF_step_012,DIFF_08,0.217,1,1,current
1z_DRAM_A,default,13,CMP_step_013,CMP_01,0.3689,1,1,current
1z_DRAM_A,default,14,METRO_step_014,METRO_01,0.4961,1,1,current
1z_DRAM_A,default,15,DEPO_step_015,DEPO_04,0.6278,100,1,current
1z_DRAM_A,default,16,LITHO_step_016,LITHO_07,0.409,1,1,current
1z_DRAM_A,default,17,ETCH_step_017,ETCH_04,0.652,1,1,current
1z_DRAM_A,default,18,WET_step_018,WET_01,0.2644,25,1,current
1z_DRAM_A,default,19,METRO_step_019,METRO_03,0.24,1,1,current
1z_DRAM_A,default,20,DEPO_step_020,DEPO_05,0.3934,25,1,current
1z_DRAM_A,default,21,LITHO_step_021,LITHO_08,0.4488,1,1,current
1z_DRAM_A,default,22,ETCH_step_022,ETCH_04,0.3961,1,1,current
1z_DRAM_A,default,23,WET_step_023,WET_01,0.2151,100,1,current
1z_DRAM_A,default,24,METRO_step_024,METRO_03,0.3894,1,1,current
1z_DRAM_A,default,25,IMPL_step_025,IMPL_03,0.2705,100,1,current
1z_DRAM_A,default,26,DIFF_step_026,DIFF_08,0.489,1,1,current
1z_DRAM_A,default,27,CMP_step_027,CMP_02,0.4465,1,1,current
1z_DRAM_A,default,28,METRO_step_028,METRO_04,0.3017,1,1,current
1z_DRAM_A,default,29,DEPO_step_029,DEPO_05,0.3429,1,1,current
1z_DRAM_A,default,30,LITHO_step_030,LITHO_01,0.2911,1,1,current
1z_DRAM_A,default,31,ETCH_step_031,ETCH_06,0.3925,1,1,current
1z_DRAM_A,default,32,WET_step_032,WET_03,0.5327,100,1,current
1z_DRAM_A,default,33,METRO_step_033,METRO_02,0.2976,1,1,current
1z_DRAM_A,default,34,DEPO_step_034,DEPO_07,0.4653,1,1,current
1z_DRAM_A,default,35,LITHO_step_035,LITHO_02,0.3412,1,1,current
1z_DRAM_A,default,36,ETCH_step_036,ETCH_07,0.3153,1,1,current
1z_DRAM_A,default,37,WET_step_037,WET_04,0.3874,100,1,current
1z_DRAM_A,default,38,METRO_step_038,METRO_03,0.2932,1,1,current
1z_DRAM_A,default,39,IMPL_step_039,IMPL_03,0.3388,100,1,current
1z_DRAM_A,default,40,DIFF_step_040,DIFF_01,0.2792,25,1,current
1z_DRAM_A,default,41,CMP_step_041,CMP_03,0.7212,1,1,current
1z_DRAM_A,default,42,METRO_step_042,METRO_04,0.4043,1,1,current
1z_DRAM_A,default,43,DEPO_step_043,DEPO_07,0.3243,100,1,current
1z_DRAM_A,default,44,LITHO_step_044,LITHO_03,0.4265,1,1,current
1z_DRAM_A,default,45,ETCH_step_045,ETCH_07,0.3867,1,1,current
1z_DRAM_A,default,46,WET_step_046,WET_05,0.3743,1,1,current
1z_DRAM_A,default,47,METRO_step_047,METRO_04,0.4809,1,1,current
1z_DRAM_A,default,48,DEPO_step_048,DEPO_08,0.5021,1,1,current
1z_DRAM_A,default,49,LITHO_step_049,LITHO_05,0.3411,1,1,current
1z_DRAM_A,default,50,ETCH_step_050,ETCH_09,0.3365,1,1,current
1z_DRAM_A,default,51,WET_step_051,WET_06,0.3683,1,1,current
1z_DRAM_A,default,52,METRO_step_052,METRO_02,0.2005,1,1,current
1z_DRAM_A,default,53,IMPL_step_053,IMPL_05,0.2539,100,1,current
1z_DRAM_A,default,54,DIFF_step_054,DIFF_03,0.6028,25,1,current
1z_DRAM_A,default,55,CMP_step_055,CMP_05,0.6552,1,1,current
1z_DRAM_A,default,56,METRO_step_056,METRO_03,0.3712,1,1,current
1z_DRAM_A,default,57,DEPO_step_057,DEPO_09,0.4755,100,1,current
1z_DRAM_A,default,58,LITHO_step_058,LITHO_05,0.4391,1,1,current
1z_DRAM_A,default,59,ETCH_step_059,ETCH_10,1.0074,1,1,current
1z_DRAM_A,default,60,WET_step_060,WET_07,0.5597,100,1,current
1z_DRAM_A,default,61,METRO_step_061,METRO_04,0.3849,1,1,current
1z_DRAM_A,default,62,DEPO_step_062,DEPO_10,0.3003,1,1,current
1z_DRAM_A,default,63,LITHO_step_063,LITHO_06,0.247,1,1,current
1z_DRAM_A,default,64,ETCH_step_064,ETCH_10,0.4252,1,1,current
1z_DRAM_A,default,65,WET_step_065,WET_01,0.3188,100,1,current
1z_DRAM_A,default,66,METRO_step_066,METRO_04,0.2611,1,1,current
1z_DRAM_A,default,67,IMPL_step_067,IMPL_05,0.3295,25,1,current
1z_DRAM_A,default,68,DIFF_step_068,DIFF_04,0.2892,25,1,current
1z_DRAM_A,default,69,CMP_step_069,CMP_05,0.6636,1,1,current
1z_DRAM_A,default,70,METRO_step_070,METRO_02,0.5211,1,1,current
1z_DRAM_B,default,1,DEPO_step_001,DEPO_02,0.399,1,1,current
1z_DRAM_B,default,2,LITHO_step_002,LITHO_08,0.6236,1,1,current
1z_DRAM_B,default,3,ETCH_step_003,ETCH_12,0.4094,1,1,current
1z_DRAM_B,default,4,WET_step_004,WET_02,0.3089,25,1,current
1z_DRAM_B,default,5,METRO_step_005,METRO_03,0.6317,1,1,current
1z_DRAM_B,default,6,DEPO_step_006,DEPO_02,0.4702,1,1,current
1z_DRAM_B,default,7,LITHO_step_007,LITHO_01,0.293,1,1,current
1z_DRAM_B,default,8,ETCH_step_008,ETCH_01,0.3778,1,1,current
1z_DRAM_B,default,9,WET_step_009,WET_03,0.3076,25,1,current
1z_DRAM_B,default,10,METRO_step_010,METRO_04,0.2642,1,1,current
1z_DRAM_B,default,11,IMPL_step_011,IMPL_01,0.5281,25,1,current
1z_DRAM_B,default,12,DIFF_step_012,DIFF_04,0.7093,25,1,current
1z_DRAM_B,default,13,CMP_step_013,CMP_01,0.2629,1,1,current
1z_DRAM_B,default,14,METRO_step_014,METRO_01,0.4736,1,1,current
1z_DRAM_B,default,15,DEPO_step_015,DEPO_03,0.3291,25,1,current
1z_DRAM_B,default,16,LITHO_step_016,LITHO_01,0.3456,1,1,current
1z_DRAM_B,default,17,ETCH_step_017,ETCH_02,0.3349,1,1,current
1z_DRAM_B,default,18,WET_step_018,WET_04,0.3087,1,1,current
1z_DRAM_B,default,19,METRO_step_019,METRO_01,0.4059,1,1,current
1z_DRAM_B,default,20,DEPO_step_020,DEPO_05,0.3117,100,1,current
1z_DRAM_B,default,21,LITHO_step_021,LITHO_03,0.4338,1,1,current
1z_DRAM_B,default,22,ETCH_step_022,ETCH_03,0.394,1,1,current
1z_DRAM_B,default,23,WET_step_023,WET_04,0.3723,1,1,current
1z_DRAM_B,default,24,METRO_step_024,METRO_03,0.3047,1,1,current
1z_DRAM_B,default,25,IMPL_step_025,IMPL_02,0.3364,25,1,current
1z_DRAM_B,default,26,DIFF_step_026,DIFF_06,0.5017,100,1,current
1z_DRAM_B,default,27,CMP_step_027,CMP_02,0.4649,1,1,current
1z_DRAM_B,default,28,METRO_step_028,METRO_03,0.2983,1,1,current
1z_DRAM_B,default,29,DEPO_step_029,DEPO_05,0.4121,100,1,current
1z_DRAM_B,default,30,LITHO_step_030,LITHO_03,0.5011,1,1,current
1z_DRAM_B,default,31,ETCH_step_031,ETCH_03,0.2424,1,1,current
1z_DRAM_B,default,32,WET_step_032,WET_06,0.4708,100,1,current
1z_DRAM_B,default,33,METRO_step_033,METRO_04,0.3279,1,1,current
1z_DRAM_B,default,34,DEPO_step_034,DEPO_07,0.4747,1,1,current
1z_DRAM_B,default,35,LITHO_step_035,LITHO_04,0.3181,1,1,current
1z_DRAM_B,default,36,ETCH_step_036,ETCH_04,0.2328,1,1,current
1z_DRAM_B,default,37,WET_step_037,WET_07,0.2455,1,1,current
1z_DRAM_B,default,38,METRO_step_038,METRO_01,0.4058,1,1,current
1z_DRAM_B,default,39,IMPL_step_039,IMPL_04,0.4324,100,1,current
1z_DRAM_B,default,40,DIFF_step_040,DIFF_07,0.305,100,1,current
1z_DRAM_B,default,41,CMP_step_041,CMP_03,0.4845,1,1,current
1z_DRAM_B,default,42,METRO_step_042,METRO_03,0.243,1,1,current
1z_DRAM_B,default,43,DEPO_step_043,DEPO_08,0.3921,25,1,current
1z_DRAM_B,default,44,LITHO_step_044,LITHO_05,0.2781,1,1,current
1z_DRAM_B,default,45,ETCH_step_045,ETCH_06,0.329,1,1,current
1z_DRAM_B,default,46,WET_step_046,WET_07,0.4057,25,1,current
1z_DRAM_B,default,47,METRO_step_047,METRO_03,0.309,1,1,current
1z_DRAM_B,default,48,DEPO_step_048,DEPO_08,0.3564,1,1,current
1z_DRAM_B,default,49,LITHO_step_049,LITHO_07,0.541,1,1,current
1z_DRAM_B,default,50,ETCH_step_050,ETCH_07,0.3364,1,1,current
1z_DRAM_B,default,51,WET_step_051,WET_02,0.514,100,1,current
1z_DRAM_B,default,52,METRO_step_052,METRO_01,0.285,1,1,current
1z_DRAM_B,default,53,IMPL_step_053,IMPL_04,0.4689,25,1,current
1z_DRAM_B,default,54,DIFF_step_054,DIFF_08,0.6164,100,1,current
1z_DRAM_B,default,55,CMP_step_055,CMP_04,0.1906,1,1,current
1z_DRAM_B,default,56,METRO_step_056,METRO_01,0.3149,1,1,current
1z_DRAM_B,default,57,DEPO_step_057,DEPO_10,0.4756,100,1,current
1z_DRAM_B,default,58,LITHO_step_058,LITHO_08,0.3764,1,1,current
1z_DRAM_B,default,59,ETCH_step_059,ETCH_08,0.4471,1,1,current
1z_DRAM_B,default,60,WET_step_060,WET_03,0.3337,100,1,current
1z_DRAM_B,default,61,METRO_step_061,METRO_03,0.4105,1,1,current
1z_DRAM_B,default,62,DEPO_step_062,DEPO_01,0.3817,25,1,current
1z_DRAM_B,default,63,LITHO_step_063,LITHO_08,0.5678,1,1,current
1z_DRAM_B,default,64,ETCH_step_064,ETCH_08,0.4317,1,1,current
1z_DRAM_B,default,65,WET_step_065,WET_04,0.4426,1,1,current
1z_DRAM_B,default,66,METRO_step_066,METRO_04,0.3535,1,1,current
1z_DRAM_B,default,67,IMPL_step_067,IMPL_05,0.3456,25,1,current
1z_DRAM_B,default,68,DIFF_step_068,DIFF_01,0.3513,100,1,current
1z_DRAM_B,default,69,CMP_step_069,CMP_05,0.4502,1,1,current
1z_DRAM_B,default,70,METRO_step_070,METRO_01,0.3525,1,1,current
1z_DRAM_C,default,1,DEPO_step_001,DEPO_01,0.4363,25,1,current
1z_DRAM_C,default,2,LITHO_step_002,LITHO_01,0.7455,1,1,current
1z_DRAM_C,default,3,ETCH_step_003,ETCH_09,0.5195,1,1,current
1z_DRAM_C,default,4,WET_step_004,WET_05,0.3627,1,1,current
1z_DRAM_C,default,5,METRO_step_005,METRO_02,0.5735,1,1,current
1z_DRAM_C,default,6,DEPO_step_006,DEPO_02,0.3539,100,1,current
1z_DRAM_C,default,7,LITHO_step_007,LITHO_03,0.217,1,1,current
1z_DRAM_C,default,8,ETCH_step_008,ETCH_10,0.2956,1,1,current
1z_DRAM_C,default,9,WET_step_009,WET_05,0.2282,25,1,current
1z_DRAM_C,default,10,METRO_step_010,METRO_02,0.36,1,1,current
1z_DRAM_C,default,11,IMPL_step_011,IMPL_01,0.4022,25,1,current
1z_DRAM_C,default,12,DIFF_step_012,DIFF_02,0.6614,25,1,current
1z_DRAM_C,default,13,CMP_step_013,CMP_06,0.4412,1,1,current
1z_DRAM_C,default,14,METRO_step_014,METRO_03,0.3746,1,1,current
1z_DRAM_C,default,15,DEPO_step_015,DEPO_04,0.513,100,1,current
1z_DRAM_C,default,16,LITHO_step_016,LITHO_04,0.2061,1,1,current
1z_DRAM_C,default,17,ETCH_step_017,ETCH_12,0.4293,1,1,current
1z_DRAM_C,default,18,WET_step_018,WET_07,0.5041,100,1,current
1z_DRAM_C,default,19,METRO_step_019,METRO_04,0.2567,1,1,current
1z_DRAM_C,default,20,DEPO_step_020,DEPO_04,0.5637,1,1,current
1z_DRAM_C,default,21,LITHO_step_021,LITHO_05,0.4428,1,1,current
1z_DRAM_C,default,22,ETCH_step_022,ETCH_12,0.3531,1,1,current
1z_DRAM_C,default,23,WET_step_023,WET_07,0.4836,25,1,current
1z_DRAM_C,default,24,METRO_step_024,METRO_01,0.7905,1,1,current
1z_DRAM_C,default,25,IMPL_step_025,IMPL_02,0.4224,25,1,current
1z_DRAM_C,default,26,DIFF_step_026,DIFF_02,0.4309,100,1,current
1z_DRAM_C,default,27,CMP_step_027,CMP_01,0.3485,1,1,current
1z_DRAM_C,default,28,METRO_step_028,METRO_02,0.31,1,1,current
1z_DRAM_C,default,29,DEPO_step_029,DEPO_05,0.5131,25,1,current
1z_DRAM_C,default,30,LITHO_step_030,LITHO_05,0.3094,1,1,current
1z_DRAM_C,default,31,ETCH_step_031,ETCH_02,0.4087,1,1,current
1z_DRAM_C,default,32,WET_step_032,WET_02,0.3466,25,1,current
1z_DRAM_C,default,33,METRO_step_033,METRO_04,0.4618,1,1,current
1z_DRAM_C,default,34,DEPO_step_034,DEPO_06,0.4421,1,1,current
1z_DRAM_C,default,35,LITHO_step_035,LITHO_07,0.5461,1,1,current
1z_DRAM_C,default,36,ETCH_step_036,ETCH_02,0.3433,1,1,current
1z_DRAM_C,default,37,WET_step_037,WET_02,0.3689,1,1,current
1z_DRAM_C,default,38,METRO_step_038,METRO_04,0.2982,1,1,current
1z_DRAM_C,default,39,IMPL_step_039,IMPL_04,0.3501,100,1,current
1z_DRAM_C,default,40,DIFF_step_040,DIFF_03,0.4479,25,1,current
1z_DRAM_C,default,41,CMP_step_041,CMP_01,0.502,1,1,current
1z_DRAM_C,default,42,METRO_step_042,METRO_01,0.3033,1,1,current
1z_DRAM_C,default,43,DEPO_step_043,DEPO_08,0.5192,100,1,current
1z_DRAM_C,default,44,LITHO_step_044,LITHO_08,0.6007,1,1,current
1z_DRAM_C,default,45,ETCH_step_045,ETCH_04,0.4528,1,1,current
1z_DRAM_C,default,46,WET_step_046,WET_04,0.7024,100,1,current
1z_DRAM_C,default,47,METRO_step_047,METRO_02,0.3171,1,1,current
1z_DRAM_C,default,48,DEPO_step_048,DEPO_09,0.2754,25,1,current
1z_DRAM_C,default,49,LITHO_step_049,LITHO_08,0.2346,1,1,current
1z_DRAM_C,default,50,ETCH_step_050,ETCH_04,0.6266,1,1,current
1z_DRAM_C,default,51,WET_step_051,WET_05,0.4868,25,1,current
1z_DRAM_C,default,52,METRO_step_052,METRO_04,0.3934,1,1,current
1z_DRAM_C,default,53,IMPL_step_053,IMPL_05,0.435,100,1,current
1z_DRAM_C,default,54,DIFF_step_054,DIFF_05,0.2854,25,1,current
1z_DRAM_C,default,55,CMP_step_055,CMP_03,0.8331,1,1,current
1z_DRAM_C,default,56,METRO_step_056,METRO_04,0.4158,1,1,current
1z_DRAM_C,default,57,DEPO_step_057,DEPO_10,0.4133,25,1,current
1z_DRAM_C,default,58,LITHO_step_058,LITHO_01,0.4973,1,1,current
1z_DRAM_C,default,59,ETCH_step_059,ETCH_05,0.4621,1,1,current
1z_DRAM_C,default,60,WET_step_060,WET_06,0.4278,100,1,current
1z_DRAM_C,default,61,METRO_step_061,METRO_02,0.3156,1,1,current
1z_DRAM_C,default,62,DEPO_step_062,DEPO_01,0.4608,100,1,current
1z_DRAM_C,default,63,LITHO_step_063,LITHO_03,0.7035,1,1,current
1z_DRAM_C,default,64,ETCH_step_064,ETCH_06,0.5989,1,1,current
1z_DRAM_C,default,65,WET_step_065,WET_07,0.6451,25,1,current
1z_DRAM_C,default,66,METRO_step_066,METRO_02,0.3431,1,1,current
1z_DRAM_C,default,67,IMPL_step_067,IMPL_05,0.2973,100,1,current
1z_DRAM_C,default,68,DIFF_step_068,DIFF_06,0.3852,25,1,current
1z_DRAM_C,default,69,CMP_step_069,CMP_03,0.4067,1,1,current
1z_DRAM_C,default,70,METRO_step_070,METRO_04,0.5554,1,1,current
64L_NAND_A,default,1,DEPO_step_001,DEPO_01,0.2407,100,1,current
64L_NAND_A,default,2,LITHO_step_002,LITHO_03,0.6329,1,1,current
64L_NAND_A,default,3,ETCH_step_003,ETCH_08,0.3815,1,1,current
64L_NAND_A,default,4,WET_step_004,WET_07,0.3519,100,1,current
64L_NAND_A,default,5,METRO_step_005,METRO_04,0.2953,1,1,current
64L_NAND_A,default,6,DEPO_step_006,DEPO_02,0.2435,25,1,current
64L_NAND_A,default,7,LITHO_step_007,LITHO_05,0.512,1,1,current
64L_NAND_A,default,8,ETCH_step_008,ETCH_08,0.4089,1,1,current
64L_NAND_A,default,9,WET_step_009,WET_02,0.2716,100,1,current
64L_NAND_A,default,10,METRO_step_010,METRO_01,0.2712,1,1,current
64L_NAND_A,default,11,IMPL_step_011,IMPL_01,0.3617,25,1,current
64L_NAND_A,default,12,DIFF_step_012,DIFF_07,0.66,100,1,current
64L_NAND_A,default,13,CMP_step_013,CMP_05,0.37,1,1,current
64L_NAND_A,default,14,METRO_step_014,METRO_02,0.2548,1,1,current
64L_NAND_A,default,15,DEPO_step_015,DEPO_03,0.3716,1,1,current
64L_NAND_A,default,16,LITHO_step_016,LITHO_06,0.3686,1,1,current
64L_NAND_A,default,17,ETCH_step_017,ETCH_10,0.1781,1,1,current
64L_NAND_A,default,18,WET_step_018,WET_02,0.3935,25,1,current
64L_NAND_A,default,19,METRO_step_019,METRO_04,0.3732,1,1,current
64L_NAND_A,default,20,DEPO_step_020,DEPO_05,0.4929,100,1,current
64L_NAND_A,default,21,LITHO_step_021,LITHO_07,0.6966,1,1,current
64L_NAND_A,default,22,ETCH_step_022,ETCH_10,0.5608,1,1,current
64L_NAND_A,default,23,WET_step_023,WET_04,0.369,1,1,current
64L_NAND_A,default,24,METRO_step_024,METRO_04,0.287,1,1,current
64L_NAND_A,default,25,IMPL_step_025,IMPL_02,0.8656,100,1,current
64L_NAND_A,default,26,DIFF_step_026,DIFF_08,0.4072,100,1,current
64L_NAND_A,default,27,CMP_step_027,CMP_06,0.4017,1,1,current
64L_NAND_A,default,28,METRO_step_028,METRO_01,0.3971,1,1,current
64L_NAND_A,default,29,DEPO_step_029,DEPO_06,0.4245,1,1,current
64L_NAND_A,default,30,LITHO_step_030,LITHO_08,0.383,1,1,current
64L_NAND_A,default,31,ETCH_step_031,ETCH_11,0.3368,1,1,current
64L_NAND_A,default,32,WET_step_032,WET_05,0.3395,25,1,current
64L_NAND_A,default,33,METRO_step_033,METRO_03,0.3961,1,1,current
64L_NAND_A,default,34,DEPO_step_034,DEPO_07,0.3398,100,1,current
64L_NAND_A,default,35,LITHO_step_035,LITHO_01,0.323,1,1,current
64L_NAND_A,default,36,ETCH_step_036,ETCH_12,0.413,1,1,current
64L_NAND_A,default,37,WET_step_037,WET_05,0.3705,25,1,current
64L_NAND_A,default,38,METRO_step_038,METRO_03,0.6281,1,1,current
64L_NAND_A,default,39,IMPL_step_039,IMPL_04,0.1806,100,1,current
64L_NAND_A,default,40,DIFF_step_040,DIFF_08,0.555,100,1,current
64L_NAND_A,default,41,CMP_step_041,CMP_06,0.5813,1,1,current
64L_NAND_A,default,42,METRO_step_042,METRO_01,0.2147,1,1,current
64L_NAND_A,default,43,DEPO_step_043,DEPO_08,0.3609,100,1,current
64L_NAND_A,default,44,LITHO_step_044,LITHO_02,0.3578,1,1,current
64L_NAND_A,default,45,ETCH_step_045,ETCH_01,0.2622,1,1,current
64L_NAND_A,default,46,WET_step_046,WET_06,0.3168,1,1,current
64L_NAND_A,default,47,METRO_step_047,METRO_01,0.2867,1,1,current
64L_NAND_A,default,48,DEPO_step_048,DEPO_09,0.6766,25,1,current
64L_NAND_A,default,49,LITHO_step_049,LITHO_02,0.5296,1,1,current
64L_NAND_A,default,50,ETCH_step_050,ETCH_02,0.5858,1,1,current
64L_NAND_A,default,51,WET_step_051,WET_07,0.4967,100,1,current
64L_NAND_A,default,52,METRO_step_052,METRO_02,0.2851,1,1,current
64L_NAND_A,default,53,IMPL_step_053,IMPL_05,0.3418,25,1,current
64L_NAND_A,default,54,DIFF_step_054,DIFF_02,0.4633,100,1,current
64L_NAND_A,default,55,CMP_step_055,CMP_02,0.2772,1,1,current
64L_NAND_A,default,56,METRO_step_056,METRO_03,0.4954,1,1,current
64L_NAND_A,default,57,DEPO_step_057,DEPO_10,0.3722,100,1,current
64L_NAND_A,default,58,LITHO_step_058,LITHO_03,0.3575,1,1,current
64L_NAND_A,default,59,ETCH_step_059,ETCH_04,0.4951,1,1,current
64L_NAND_A,default,60,WET_step_060,WET_02,0.457,25,1,current
64L_NAND_A,default,61,METRO_step_061,METRO_04,0.3589,1,1,current
